accession,family
NC_024702.1,Nyamiviridae
NC_024077.1,Flaviviridae
NC_003056.1,Luteoviridae
NC_032270.1,Secoviridae
NC_032271.1,Secoviridae
NC_014140.1,Geminiviridae
NC_002634.1,Potyviridae
NC_018505.1,Caulimoviridae
NC_011643.1,Tombusviridae
NC_027709.1,Flaviviridae
NC_016992.1,Coronaviridae
NC_030839.1,Papillomaviridae
NC_030838.1,Polyomaviridae
NC_001963.1,Totiviridae
NC_001964.1,Totiviridae
NC_033464.1,Herpesviridae
NC_019521.1,Myoviridae
NC_009545.1,Geminiviridae
NC_035070.1,Amalgaviridae
NC_033770.1,Partitiviridae
NC_033771.1,Partitiviridae
NC_015051.1,Geminiviridae
NC_003808.1,Bromoviridae
NC_003809.1,Bromoviridae
NC_003810.1,Bromoviridae
NC_014631.1,Geminiviridae
NC_023023.1,Geminiviridae
NC_003793.1,Inoviridae
NC_001365.1,Inoviridae
NC_009987.1,Inoviridae
NC_003438.1,Microviridae
NC_001270.2,Inoviridae
NC_016874.1,Reoviridae
NC_016875.1,Reoviridae
NC_016876.1,Reoviridae
NC_016877.1,Reoviridae
NC_016878.1,Reoviridae
NC_016879.1,Reoviridae
NC_016880.1,Reoviridae
NC_016881.1,Reoviridae
NC_016882.1,Reoviridae
NC_016883.1,Reoviridae
NC_001500.1,Retroviridae
NC_016405.1,Iflaviridae
NC_023676.1,Iflaviridae
NC_002169.1,Baculoviridae
NC_008361.1,Ascoviridae
NC_026511.1,Baculoviridae
NC_009011.2,Baculoviridae
NC_025382.1,Rhabdoviridae
NC_009503.1,Baculoviridae
NC_011616.1,Baculoviridae
NC_003102.1,Baculoviridae
NC_029055.1,Flaviviridae
NC_018577.1,Geminiviridae
NC_018578.1,Geminiviridae
NC_004120.1,Bromoviridae
NC_004121.1,Bromoviridae
NC_004122.1,Bromoviridae
NC_006148.1,Parvoviridae
NC_035215.1,Secoviridae
NC_035221.1,Secoviridae
NC_007338.1,Geminiviridae
NC_007339.1,Geminiviridae
NC_005845.1,Geminiviridae
NC_005846.1,Geminiviridae
NC_001936.1,Geminiviridae
NC_001937.1,Geminiviridae
NC_004651.1,Geminiviridae
NC_004645.1,Geminiviridae
NC_004646.1,Geminiviridae
NC_003799.1,Secoviridae
NC_003800.1,Secoviridae
NC_010521.1,Potyviridae
NC_003860.1,Geminiviridae
NC_003865.1,Geminiviridae
NC_035207.1,Adenoviridae
NC_027530.1,Circoviridae
NC_001514.1,Retroviridae
NC_035797.1,Poxviridae
NC_022563.1,Poxviridae
NC_003861.1,Geminiviridae
NC_003862.1,Geminiviridae
NC_034542.1,Rhabdoviridae
NC_004091.1,Geminiviridae
NC_028775.1,Siphoviridae
NC_007051.1,Siphoviridae
NC_028917.1,Siphoviridae
NC_007046.1,Podoviridae
NC_029080.1,Myoviridae
NC_028859.1,Siphoviridae
NC_028915.1,Siphoviridae
NC_031046.1,Podoviridae
NC_031241.1,Siphoviridae
NC_024391.1,Siphoviridae
NC_023550.1,Podoviridae
NC_029025.1,Siphoviridae
NC_021773.2,Siphoviridae
NC_004679.1,Podoviridae
NC_013195.1,Siphoviridae
NC_019921.1,Siphoviridae
NC_020199.1,Siphoviridae
NC_026016.1,Siphoviridae
NC_028669.1,Siphoviridae
NC_008583.1,Siphoviridae
NC_008617.1,Siphoviridae
NC_022914.1,Siphoviridae
NC_025460.1,Siphoviridae
NC_002321.1,Siphoviridae
NC_007058.1,Siphoviridae
NC_016565.1,Podoviridae
NC_021801.1,Siphoviridae
NC_021863.1,Siphoviridae
NC_029010.1,Siphoviridae
NC_009875.1,Podoviridae
NC_023009.1,Myoviridae
NC_031008.1,Podoviridae
NC_019513.1,Siphoviridae
NC_018277.1,Siphoviridae
NC_029119.1,Siphoviridae
NC_021326.1,Siphoviridae
NC_021323.1,Siphoviridae
NC_021332.1,Siphoviridae
NC_023499.1,Siphoviridae
NC_023500.1,Siphoviridae
NC_020490.2,Siphoviridae
NC_028821.1,Siphoviridae
NC_019915.1,Siphoviridae
NC_019914.1,Siphoviridae
NC_017968.1,Siphoviridae
NC_009762.3,Siphoviridae
NC_028862.1,Siphoviridae
NC_022758.1,Siphoviridae
NC_002486.1,Siphoviridae
NC_008689.1,Siphoviridae
NC_004615.1,Siphoviridae
NC_004617.1,Siphoviridae
NC_007047.1,Siphoviridae
NC_007061.1,Siphoviridae
NC_007055.1,Siphoviridae
NC_007053.1,Siphoviridae
NC_007052.1,Siphoviridae
NC_004678.1,Podoviridae
NC_007054.1,Siphoviridae
NC_007062.1,Siphoviridae
NC_007049.1,Siphoviridae
NC_007060.1,Siphoviridae
NC_007048.1,Siphoviridae
NC_007059.1,Siphoviridae
NC_005356.1,Siphoviridae
NC_030652.1,Siphoviridae
NC_009526.1,Siphoviridae
NC_007050.1,Siphoviridae
NC_007063.1,Siphoviridae
NC_007064.1,Siphoviridae
NC_007057.1,Siphoviridae
NC_008722.1,Siphoviridae
NC_007056.1,Siphoviridae
NC_007066.1,Myoviridae
NC_025417.1,Myoviridae
NC_019448.1,Myoviridae
NC_011612.1,Siphoviridae
NC_018281.1,Siphoviridae
NC_018284.1,Siphoviridae
NC_011614.1,Siphoviridae
NC_028962.1,Myoviridae
NC_019726.1,Myoviridae
NC_005880.2,Myoviridae
NC_025416.1,Myoviridae
NC_025426.1,Myoviridae
NC_008723.1,Siphoviridae
NC_004616.1,Siphoviridae
NC_003288.1,Siphoviridae
NC_008798.1,Siphoviridae
NC_008799.1,Siphoviridae
NC_010147.1,Siphoviridae
NC_010808.1,Siphoviridae
NC_028913.1,Siphoviridae
NC_028864.1,Siphoviridae
NC_002661.2,Siphoviridae
NC_020877.1,Myoviridae
NC_022090.1,Myoviridae
NC_028765.1,Myoviridae
NC_022918.1,Myoviridae
NC_022920.1,Myoviridae
NC_019511.1,Myoviridae
NC_023573.1,Myoviridae
NC_014460.1,Siphoviridae
NC_023582.1,Siphoviridae
NC_024355.1,Siphoviridae
NC_030933.1,Myoviridae
NC_007021.1,Myoviridae
NC_007065.1,Siphoviridae
NC_008033.1,Circoviridae
NC_011050.1,Caliciviridae
NC_019416.1,Podoviridae
NC_015586.1,Inoviridae
NC_011589.1,Siphoviridae
NC_023588.1,Myoviridae
NC_029019.1,Siphoviridae
NC_029000.1,Myoviridae
NC_010429.1,Inoviridae
NC_021569.1,Inoviridae
NC_007189.1,Inoviridae
NC_008366.1,Closteroviridae
NC_006964.1,Secoviridae
NC_006965.1,Secoviridae
NC_003794.1,Alphaflexiviridae
NC_003445.1,Secoviridae
NC_003446.1,Secoviridae
NC_008706.1,Bromoviridae
NC_008707.1,Bromoviridae
NC_008708.2,Bromoviridae
NC_005895.2,Closteroviridae
NC_005896.2,Closteroviridae
NC_025435.1,Luteoviridae
NC_001725.1,Caulimoviridae
NC_008365.1,Virgaviridae
NC_012753.1,Siphoviridae
NC_028697.1,Podoviridae
NC_029030.1,Siphoviridae
NC_015274.1,Siphoviridae
NC_005294.1,Myoviridae
NC_012884.1,Siphoviridae
NC_028984.1,Siphoviridae
NC_003050.2,Siphoviridae
NC_009819.1,Siphoviridae
NC_028666.1,Podoviridae
NC_012756.1,Siphoviridae
NC_010945.1,Siphoviridae
NC_009018.1,Siphoviridae
NC_031915.1,Siphoviridae
NC_031907.1,Siphoviridae
NC_030946.1,Siphoviridae
NC_019418.1,Siphoviridae
NC_004996.1,Siphoviridae
NC_008721.2,Siphoviridae
NC_027396.1,Siphoviridae
NC_028700.1,Podoviridae
NC_022776.1,Siphoviridae
NC_020197.1,Siphoviridae
NC_018285.1,Siphoviridae
NC_007019.1,Siphoviridae
NC_002185.1,Siphoviridae
NC_010353.1,Siphoviridae
NC_031069.1,Siphoviridae
NC_031094.1,Siphoviridae
NC_031023.1,Siphoviridae
NC_013598.1,Siphoviridae
NC_004814.1,Podoviridae
NC_001825.1,Podoviridae
NC_002072.2,Siphoviridae
NC_004303.1,Siphoviridae
NC_013645.1,Siphoviridae
NC_002214.1,Siphoviridae
NC_000871.1,Siphoviridae
NC_000872.1,Siphoviridae
NC_021868.1,Siphoviridae
NC_029098.1,Siphoviridae
NC_007967.1,Siphoviridae
NC_031078.1,Siphoviridae
NC_029005.2,Siphoviridae
NC_014229.1,Siphoviridae
NC_028807.1,Siphoviridae
NC_028952.1,Siphoviridae
NC_018848.1,Siphoviridae
NC_005345.2,Siphoviridae
NC_028904.1,Siphoviridae
NC_028892.1,Siphoviridae
NC_028976.1,Siphoviridae
NC_028827.1,Siphoviridae
NC_021298.1,Siphoviridae
NC_004664.2,Siphoviridae
NC_001978.3,Siphoviridae
NC_018836.1,Siphoviridae
NC_019414.1,Siphoviridae
NC_021304.1,Siphoviridae
NC_018853.1,Siphoviridae
NC_028818.1,Siphoviridae
NC_028974.1,Siphoviridae
NC_021339.1,Siphoviridae
NC_012754.1,Reoviridae
NC_012755.1,Reoviridae
NC_003448.1,Nodaviridae
NC_003449.1,Nodaviridae
NC_011357.1,Siphoviridae
NC_008464.1,Podoviridae
NC_025375.1,Rudiviridae
NC_018571.2,Luteoviridae
NC_028636.1,Baculoviridae
NC_006432.1,Filoviridae
NC_035459.1,Potyviridae
NC_003031.1,Caulimoviridae
NC_008017.1,Caulimoviridae
NC_013455.1,Caulimoviridae
NC_032004.1,Geminiviridae
NC_003398.1,Potyviridae
NC_001868.1,Geminiviridae
NC_014037.1,Potyviridae
NC_004755.1,Geminiviridae
NC_003744.1,Geminiviridae
NC_003870.1,Betaflexiviridae
NC_035179.1,Geminiviridae
NC_023989.1,Geminiviridae
NC_000874.1,Luteoviridae
NC_006151.1,Herpesviridae
NC_022233.1,Herpesviridae
NC_012696.1,Podoviridae
NC_020862.2,Podoviridae
NC_020882.1,Fuselloviridae
NC_019413.1,Rudiviridae
NC_003214.2,Lipothrixviridae
NC_004087.1,Rudiviridae
NC_034625.1,Rudiviridae
NC_034624.1,Rudiviridae
NC_004086.1,Rudiviridae
NC_034628.1,Rudiviridae
NC_034621.1,Rudiviridae
NC_034627.1,Rudiviridae
NC_034619.1,Rudiviridae
NC_034623.1,Rudiviridae
NC_034620.1,Rudiviridae
NC_030884.1,Rudiviridae
NC_001338.1,Fuselloviridae
NC_005265.1,Fuselloviridae
NC_009986.1,Fuselloviridae
NC_011217.1,Fuselloviridae
NC_013587.1,Fuselloviridae
NC_013588.1,Fuselloviridae
NC_005360.1,Fuselloviridae
NC_005361.1,Fuselloviridae
NC_006268.1,Bicaudaviridae
NC_020077.1,Bicaudaviridae
NC_014038.1,Potyviridae
NC_021065.1,Potyviridae
NC_034208.1,Potyviridae
NC_025401.1,Rhabdoviridae
NC_013019.1,Geminiviridae
NC_035478.1,Papillomaviridae
NC_025247.1,Circoviridae
NC_003806.1,Tombusviridae
NC_003807.1,Tombusviridae
NC_015655.1,Caulimoviridae
NC_012728.1,Caulimoviridae
NC_018448.1,Betaflexiviridae
NC_006550.1,Betaflexiviridae
NC_004123.1,Closteroviridae
NC_004124.1,Closteroviridae
NC_015328.1,Caulimoviridae
NC_001841.1,Potyviridae
NC_015324.1,Geminiviridae
NC_020896.1,Potyviridae
NC_013640.2,Geminiviridae
NC_013465.1,Geminiviridae
NC_021719.1,Geminiviridae
NC_004640.1,Geminiviridae
NC_024693.1,Geminiviridae
NC_022586.1,Geminiviridae
NC_013467.1,Geminiviridae
NC_025681.1,Geminiviridae
NC_022232.1,Geminiviridae
NC_015317.1,Geminiviridae
NC_011052.2,Geminiviridae
NC_014968.1,Geminiviridae
NC_004650.1,Geminiviridae
NC_003797.1,Potyviridae
NC_033334.1,Geminiviridae
NC_015228.1,Caulimoviridae
NC_017970.1,Potyviridae
NC_014742.1,Potyviridae
NC_018093.1,Potyviridae
NC_034630.1,Geminiviridae
NC_034546.1,Rhabdoviridae
NC_003389.1,Poxviridae
NC_025834.1,Geminiviridae
NC_015522.1,Tymoviridae
NC_027130.1,Myoviridae
NC_019444.1,Myoviridae
NC_026923.1,Myoviridae
NC_026928.1,Myoviridae
NC_026927.1,Myoviridae
NC_026924.1,Myoviridae
NC_023587.1,Myoviridae
NC_027132.1,Myoviridae
NC_026926.1,Myoviridae
NC_019443.1,Myoviridae
NC_020837.1,Myoviridae
NC_021530.1,Myoviridae
NC_025456.1,Podoviridae
NC_025464.1,Podoviridae
NC_029031.1,Podoviridae
NC_016164.1,Siphoviridae
NC_015463.1,Siphoviridae
NC_015465.1,Siphoviridae
NC_016766.1,Siphoviridae
NC_015569.1,Myoviridae
NC_021536.1,Myoviridae
NC_023584.1,Myoviridae
NC_006820.1,Myoviridae
NC_020859.1,Myoviridae
NC_020486.1,Myoviridae
NC_020867.1,Podoviridae
NC_020838.1,Podoviridae
NC_013085.1,Myoviridae
NC_015281.1,Myoviridae
NC_020851.1,Siphoviridae
NC_015282.1,Myoviridae
NC_015279.1,Myoviridae
NC_020875.1,Myoviridae
NC_015289.1,Myoviridae
NC_015287.1,Myoviridae
NC_031944.1,Myoviridae
NC_031935.1,Myoviridae
NC_015286.1,Myoviridae
NC_008296.2,Myoviridae
NC_003390.2,Podoviridae
NC_009531.1,Podoviridae
NC_031306.1,Geminiviridae
NC_034151.1,Flaviviridae
NC_004292.1,Arenaviridae
NC_004293.1,Arenaviridae
NC_031268.1,Rhabdoviridae
NC_031272.1,Rhabdoviridae
NC_026012.1,Polyomaviridae
NC_026015.1,Polyomaviridae
NC_032681.1,Togaviridae
NC_014372.1,Filoviridae
NC_034457.1,Peribunyaviridae
NC_034459.1,Peribunyaviridae
NC_034461.1,Peribunyaviridae
NC_025355.1,Paramyxoviridae
NC_031273.1,Rhabdoviridae
NC_022745.1,Potyviridae
NC_026615.1,Potyviridae
NC_010701.1,Arenaviridae
NC_010702.1,Arenaviridae
NC_016003.1,Alphaflexiviridae
NC_002642.1,Poxviridae
NC_033838.1,Phenuiviridae
NC_033839.1,Phenuiviridae
NC_033848.1,Phenuiviridae
NC_026819.1,Caulimoviridae
NC_004450.1,Caulimoviridae
NC_006942.1,Rhabdoviridae
NC_028252.1,Birnaviridae
NC_028253.1,Birnaviridae
NC_008291.1,Poxviridae
NC_006564.1,Papillomaviridae
NC_023852.1,Papillomaviridae
NC_021472.1,Papillomaviridae
NC_003005.1,Dicistroviridae
NC_030403.1,Geminiviridae
NC_009742.1,Potyviridae
NC_015843.2,Flaviviridae
NC_003157.5,Siphoviridae
NC_025371.1,Rhabdoviridae
NC_024445.1,Hepadnaviridae
NC_003985.1,Picornaviridae
NC_027916.2,Herpesviridae
NC_031670.1,Parvoviridae
NC_034555.1,Hantaviridae
NC_034556.1,Hantaviridae
NC_034563.1,Hantaviridae
NC_009990.1,Podoviridae
NC_026250.1,Iflaviridae
NC_028921.1,Totiviridae
NC_018264.1,Siphoviridae
NC_008584.1,Myoviridae
NC_015937.1,Myoviridae
NC_009803.1,Siphoviridae
NC_009804.1,Siphoviridae
NC_003973.1,Papillomaviridae
NC_012585.1,Narnaviridae
NC_021705.2,Tombusviridae
NC_006495.1,Orthomyxoviridae
NC_006496.1,Orthomyxoviridae
NC_006504.1,Orthomyxoviridae
NC_006506.1,Orthomyxoviridae
NC_006507.1,Orthomyxoviridae
NC_006508.1,Orthomyxoviridae
NC_010704.1,Hantaviridae
NC_010707.1,Hantaviridae
NC_010708.1,Hantaviridae
NC_011549.1,Coronaviridae
NC_007180.1,Potyviridae
NC_019945.1,Baculoviridae
NC_017084.1,Totiviridae
NC_027803.1,Reoviridae
NC_027804.1,Reoviridae
NC_027805.1,Reoviridae
NC_027806.1,Reoviridae
NC_027807.1,Reoviridae
NC_027811.2,Reoviridae
NC_027812.1,Reoviridae
NC_027813.1,Reoviridae
NC_027814.1,Reoviridae
NC_027815.1,Reoviridae
NC_030446.1,Hepadnaviridae
NC_020804.1,Rhabdoviridae
NC_001672.1,Flaviviridae
NC_013460.1,Nodaviridae
NC_013461.1,Nodaviridae
NC_035210.1,Hepadnaviridae
NC_004074.1,Paramyxoviridae
NC_026242.1,Nudiviridae
NC_004366.1,Tombusviridae
NC_003722.1,Geminiviridae
NC_001555.1,Potyviridae
NC_035887.1,Geminiviridae
NC_035888.1,Geminiviridae
NC_004654.1,Geminiviridae
NC_004641.1,Geminiviridae
NC_014596.1,Geminiviridae
NC_009553.1,Geminiviridae
NC_029994.1,Geminiviridae
NC_004356.1,Geminiviridae
NC_002817.1,Geminiviridae
NC_001556.1,Virgaviridae
NC_001367.1,Virgaviridae
NC_030118.1,Potyviridae
NC_001777.1,Tombusviridae
NC_003487.1,Tombusviridae
NC_003805.1,Virgaviridae
NC_003811.1,Virgaviridae
NC_005096.1,Secoviridae
NC_005097.1,Secoviridae
NC_003842.1,Bromoviridae
NC_003844.1,Bromoviridae
NC_003845.1,Bromoviridae
NC_009994.1,Potyviridae
NC_003378.1,Caulimoviridae
NC_010732.1,Luteoviridae
NC_001768.1,Potyviridae
NC_027712.1,Closteroviridae
NC_034265.1,Luteoviridae
NC_015627.1,Geminiviridae
NC_015628.1,Geminiviridae
NC_003822.1,Geminiviridae
NC_029122.1,Hantaviridae
NC_029123.1,Hantaviridae
NC_029124.1,Hantaviridae
NC_014823.1,Totiviridae
NC_036591.1,Geminiviridae
NC_003836.1,Bromoviridae
NC_003837.1,Bromoviridae
NC_003838.1,Bromoviridae
NC_035676.1,Geminiviridae
NC_004439.1,Secoviridae
NC_004440.1,Secoviridae
NC_021851.1,Tymoviridae
NC_028478.1,Virgaviridae
NC_001554.1,Tombusviridae
NC_005843.1,Geminiviridae
NC_007340.1,Closteroviridae
NC_007341.1,Closteroviridae
NC_015961.1,Geminiviridae
NC_015962.1,Geminiviridae
NC_003664.1,Geminiviridae
NC_003665.1,Geminiviridae
NC_035482.1,Tospoviridae
NC_035483.1,Tospoviridae
NC_035484.1,Tospoviridae
NC_013075.1,Secoviridae
NC_013076.1,Secoviridae
NC_010835.1,Geminiviridae
NC_010836.1,Geminiviridae
NC_004675.1,Geminiviridae
NC_016580.1,Geminiviridae
NC_016581.1,Geminiviridae
NC_026761.1,Geminiviridae
NC_021579.1,Geminiviridae
NC_001507.1,Geminiviridae
NC_001508.1,Geminiviridae
NC_008057.1,Geminiviridae
NC_008058.1,Geminiviridae
NC_013258.1,Closteroviridae
NC_013259.1,Closteroviridae
NC_009030.1,Geminiviridae
NC_003891.1,Geminiviridae
NC_004614.1,Geminiviridae
NC_024116.1,Geminiviridae
NC_033779.1,Geminiviridae
NC_013639.1,Geminiviridae
NC_010439.1,Geminiviridae
NC_021205.1,Geminiviridae
NC_005320.1,Geminiviridae
NC_028114.1,Geminiviridae
NC_010441.2,Geminiviridae
NC_023034.1,Geminiviridae
NC_010313.1,Geminiviridae
NC_008373.1,Geminiviridae
NC_008329.1,Geminiviridae
NC_004558.1,Geminiviridae
NC_004559.1,Geminiviridae
NC_013102.1,Geminiviridae
NC_015124.1,Geminiviridae
NC_010791.1,Geminiviridae
NC_010792.1,Geminiviridae
NC_005842.1,Geminiviridae
NC_005031.1,Geminiviridae
NC_007723.1,Geminiviridae
NC_003897.1,Geminiviridae
NC_011135.1,Geminiviridae
NC_011096.1,Geminiviridae
NC_004613.1,Geminiviridae
NC_023312.1,Geminiviridae
NC_006874.1,Geminiviridae
NC_004648.1,Geminiviridae
NC_005348.1,Geminiviridae
NC_006876.1,Geminiviridae
NC_010440.1,Geminiviridae
NC_004611.1,Geminiviridae
NC_004612.1,Geminiviridae
NC_012206.1,Geminiviridae
NC_014542.1,Geminiviridae
NC_008299.1,Geminiviridae
NC_010839.1,Geminiviridae
NC_010840.1,Geminiviridae
NC_012492.1,Geminiviridae
NC_005032.1,Geminiviridae
NC_008517.1,Geminiviridae
NC_035481.1,Geminiviridae
NC_016965.1,Geminiviridae
NC_009031.1,Geminiviridae
NC_009605.1,Geminiviridae
NC_009606.1,Geminiviridae
NC_004647.1,Geminiviridae
NC_005855.1,Geminiviridae
NC_013413.1,Geminiviridae
NC_003898.1,Geminiviridae
NC_004153.1,Geminiviridae
NC_003896.1,Geminiviridae
NC_014510.2,Geminiviridae
NC_010987.1,Secoviridae
NC_010988.1,Secoviridae
NC_010833.1,Geminiviridae
NC_010834.1,Geminiviridae
NC_009490.1,Geminiviridae
NC_009491.1,Geminiviridae
NC_003867.1,Geminiviridae
NC_003868.1,Geminiviridae
NC_005850.1,Geminiviridae
NC_005851.1,Geminiviridae
NC_002692.1,Virgaviridae
NC_032006.1,Geminiviridae
NC_022230.1,Virgaviridae
NC_001828.1,Geminiviridae
NC_001917.1,Geminiviridae
NC_001938.1,Geminiviridae
NC_001939.1,Geminiviridae
NC_025265.1,Geminiviridae
NC_025266.1,Geminiviridae
NC_027926.1,Secoviridae
NC_027927.1,Secoviridae
NC_017824.1,Potyviridae
NC_003825.1,Geminiviridae
NC_003839.2,Secoviridae
NC_003840.1,Secoviridae
NC_002555.1,Geminiviridae
NC_002556.1,Geminiviridae
NC_020257.1,Geminiviridae
NC_004642.1,Geminiviridae
NC_009607.1,Geminiviridae
NC_009612.1,Geminiviridae
NC_002050.1,Tospoviridae
NC_002051.1,Tospoviridae
NC_002052.1,Tospoviridae
NC_009013.1,Secoviridae
NC_009032.1,Secoviridae
NC_025680.1,Geminiviridae
NC_011024.1,Geminiviridae
NC_004044.1,Geminiviridae
NC_008374.1,Geminiviridae
NC_008267.1,Geminiviridae
NC_005811.1,Geminiviridae
NC_005812.1,Geminiviridae
NC_004569.1,Geminiviridae
NC_027215.1,Geminiviridae
NC_003828.1,Geminiviridae
NC_022229.1,Geminiviridae
NC_029995.1,Geminiviridae
NC_000869.1,Geminiviridae
NC_000870.1,Geminiviridae
NC_009548.1,Geminiviridae
NC_004005.1,Geminiviridae
NC_021341.1,Geminiviridae
NC_011348.1,Geminiviridae
NC_017913.1,Geminiviridae
NC_005852.2,Geminiviridae
NC_005853.2,Geminiviridae
NC_034240.1,Rhabdoviridae
NC_019946.1,Geminiviridae
NC_019947.1,Geminiviridae
NC_007726.1,Geminiviridae
NC_007727.1,Geminiviridae
NC_010949.1,Geminiviridae
NC_010950.1,Geminiviridae
NC_010489.1,Tospoviridae
NC_010490.1,Tospoviridae
NC_010491.1,Tospoviridae
NC_025890.1,Picornaviridae
NC_029903.1,Phenuiviridae
NC_014071.1,Anelloviridae
NC_014087.1,Anelloviridae
NC_014072.1,Anelloviridae
NC_034978.1,Anelloviridae
NC_035136.1,Anelloviridae
NC_035135.1,Anelloviridae
NC_009225.1,Anelloviridae
NC_014093.1,Anelloviridae
NC_014097.1,Anelloviridae
NC_030297.1,Anelloviridae
NC_014086.1,Anelloviridae
NC_014088.1,Anelloviridae
NC_014090.1,Anelloviridae
NC_014089.1,Anelloviridae
NC_014095.1,Anelloviridae
NC_014082.1,Anelloviridae
NC_014068.1,Anelloviridae
NC_002195.1,Anelloviridae
NC_025726.1,Anelloviridae
NC_025727.1,Anelloviridae
NC_014070.1,Anelloviridae
NC_027059.1,Anelloviridae
NC_014092.2,Anelloviridae
NC_024908.1,Anelloviridae
NC_014085.1,Anelloviridae
NC_002076.2,Anelloviridae
NC_014076.1,Anelloviridae
NC_014075.1,Anelloviridae
NC_014077.1,Anelloviridae
NC_014096.1,Anelloviridae
NC_014091.1,Anelloviridae
NC_014078.1,Anelloviridae
NC_014480.2,Anelloviridae
NC_014083.1,Anelloviridae
NC_014079.1,Anelloviridae
NC_014074.1,Anelloviridae
NC_014073.1,Anelloviridae
NC_014081.1,Anelloviridae
NC_014069.1,Anelloviridae
NC_014094.1,Anelloviridae
NC_014080.1,Anelloviridae
NC_014084.1,Anelloviridae
NC_015783.1,Anelloviridae
NC_012126.1,Anelloviridae
NC_023988.1,Picornaviridae
NC_030378.1,Tospoviridae
NC_030379.1,Tospoviridae
NC_030380.1,Tospoviridae
NC_015227.2,Tombusviridae
AC_000190.1,Adenoviridae
NC_023894.1,Papillomaviridae
NC_024300.1,Papillomaviridae
NC_026944.1,Polyomaviridae
NC_003990.1,Picornaviridae
NC_003783.1,Dicistroviridae
NC_016898.1,Papillomaviridae
NC_028267.1,Papillomaviridae
NC_027701.1,Totiviridae
NC_003873.1,Totiviridae
NC_004034.1,Totiviridae
NC_003824.1,Totiviridae
NC_008518.1,Ascoviridae
NC_007383.1,Baculoviridae
NC_012799.1,Potyviridae
NC_030229.1,Virgaviridae
NC_015210.1,Siphoviridae
NC_030916.1,Siphoviridae
NC_028865.1,Siphoviridae
NC_028966.1,Siphoviridae
NC_020498.1,Anelloviridae
NC_014904.1,Endornaviridae
NC_015629.1,Narnaviridae
NC_025410.1,Paramyxoviridae
NC_025348.1,Paramyxoviridae
NC_025350.1,Paramyxoviridae
NC_005226.1,Hantaviridae
NC_005227.2,Hantaviridae
NC_005228.1,Hantaviridae
NC_003833.1,Bromoviridae
NC_003834.1,Bromoviridae
NC_003835.1,Bromoviridae
NC_004322.1,Alphaflexiviridae
NC_028981.1,Picornaviridae
NC_002199.1,Paramyxoviridae
NC_007020.1,Rhabdoviridae
NC_002794.1,Herpesviridae
NC_002470.1,Astroviridae
NC_014564.2,Adenoviridae
NC_022612.1,Adenoviridae
NC_022613.1,Adenoviridae
NC_023858.1,Picornaviridae
NC_024454.1,Parvoviridae
NC_001958.1,Adenoviridae
AC_000016.1,Adenoviridae
NC_028238.1,Poxviridae
NC_003821.3,Tombusviridae
NC_014324.1,Geminiviridae
NC_029117.1,Geminiviridae
NC_002509.2,Potyviridae
NC_013218.1,Secoviridae
NC_013219.1,Secoviridae
NC_001873.1,Virgaviridae
NC_004063.1,Tymoviridae
NC_003743.1,Luteoviridae
NC_009019.1,Coronaviridae
NC_023424.1,Flaviviridae
NC_033698.1,Flaviviridae
NC_014791.1,Potyviridae
NC_024499.1,Reoviridae
NC_024500.1,Reoviridae
NC_024503.1,Reoviridae
NC_024504.1,Reoviridae
NC_024505.1,Reoviridae
NC_024506.1,Reoviridae
NC_024507.1,Reoviridae
NC_024508.1,Reoviridae
NC_024509.1,Reoviridae
NC_024510.1,Reoviridae
NC_026612.1,Inoviridae
NC_026613.1,Inoviridae
NC_026582.1,Inoviridae
NC_001540.1,Parvoviridae
NC_024453.2,Parvoviridae
NC_016031.1,Parvoviridae
NC_016032.1,Parvoviridae
NC_030402.1,Parvoviridae
NC_006259.1,Parvoviridae
NC_014665.1,Parvoviridae
NC_001718.1,Parvoviridae
NC_028136.1,Parvoviridae
NC_035180.1,Parvoviridae
NC_030116.1,Adenoviridae
NC_011109.1,Papillomaviridae
NC_008184.1,Papillomaviridae
NC_018075.1,Papillomaviridae
NC_001618.1,Retroviridae
NC_029997.2,Baculoviridae
NC_033840.1,Phenuiviridae
NC_033849.1,Phenuiviridae
NC_033850.1,Phenuiviridae
NC_010797.1,Geminiviridae
NC_033841.1,Phenuiviridae
NC_033842.1,Phenuiviridae
NC_033843.1,Phenuiviridae
NC_021873.1,Partitiviridae
NC_021874.1,Partitiviridae
NC_020997.1,Totiviridae
NC_023547.1,Totiviridae
NC_028477.1,Totiviridae
NC_025366.1,Totiviridae
NC_025367.1,Totiviridae
NC_003823.1,Totiviridae
NC_006551.1,Flaviviridae
NC_005214.1,Phenuiviridae
NC_005220.1,Phenuiviridae
NC_005221.1,Phenuiviridae
NC_006998.1,Poxviridae
NC_012699.1,Caliciviridae
