accession,family
NC_028935.2,Myoviridae
NC_028659.1,Myoviridae
NC_028927.1,Myoviridae
NC_028248.1,Myoviridae
NC_042129.1,Myoviridae
NC_042130.1,Myoviridae
NC_028901.1,Siphoviridae
NC_028780.1,Myoviridae
NC_028448.1,Myoviridae
NC_003158.2,Sphaerolipoviridae
NC_048200.1,Autographiviridae
NC_048201.1,Autographiviridae
NC_029119.1,Siphoviridae
NC_028821.1,Siphoviridae
NC_028680.1,Siphoviridae
NC_028655.1,Autographiviridae
NC_048634.1,Siphoviridae
NC_048635.1,Siphoviridae
NC_028888.1,Siphoviridae
NC_028835.1,Siphoviridae
NC_028830.1,Siphoviridae
NC_028783.1,Siphoviridae
NC_028911.1,Siphoviridae
NC_028654.1,Siphoviridae
NC_028678.1,Siphoviridae
NC_028667.1,Siphoviridae
NC_028694.1,Siphoviridae
NC_028670.1,Autographiviridae
NC_028671.2,Siphoviridae
NC_030940.1,Myoviridae
NC_028687.1,Siphoviridae
NC_028657.1,Siphoviridae
NC_028661.1,Autographiviridae
NC_031943.1,Autographiviridae
NC_047760.1,Siphoviridae
NC_048633.1,Siphoviridae
NC_047761.1,Autographiviridae
NC_041873.1,Drexlerviridae
NC_030904.1,Siphoviridae
NC_030920.1,Herelleviridae
NC_030929.1,Siphoviridae
NC_030908.1,Siphoviridae
NC_030918.1,Siphoviridae
NC_030909.1,Siphoviridae
NC_030934.1,Myoviridae
NC_042054.1,Myoviridae
NC_031279.1,Siphoviridae
NC_047929.1,Autographiviridae
NC_031937.1,Autographiviridae
NC_031117.1,Myoviridae
NC_031056.1,Herelleviridae
NC_031238.1,Siphoviridae
NC_031241.1,Siphoviridae
NC_031911.1,Siphoviridae
NC_031926.1,Siphoviridae
NC_049925.1,Podoviridae
NC_049922.1,Podoviridae
NC_030925.1,Herelleviridae
NC_031246.1,Autographiviridae
NC_031257.1,Siphoviridae
NC_031066.1,Autographiviridae
NC_031092.1,Autographiviridae
NC_031123.1,Autographiviridae
NC_031018.1,Autographiviridae
NC_031006.1,Herelleviridae
NC_031070.1,Herelleviridae
NC_031037.1,Herelleviridae
NC_031049.1,Herelleviridae
NC_031100.1,Herelleviridae
NC_031027.1,Herelleviridae
NC_031116.1,Herelleviridae
NC_049975.1,Salasmaviridae
NC_030919.1,Podoviridae
NC_031918.1,Siphoviridae
NC_031940.1,Myoviridae
NC_031946.1,Podoviridae
NC_031930.1,Siphoviridae
NC_031921.1,Siphoviridae
NC_031069.1,Siphoviridae
NC_031094.1,Siphoviridae
NC_047763.1,Siphoviridae
NC_031023.1,Siphoviridae
NC_031125.1,Siphoviridae
NC_031036.1,Siphoviridae
NC_031944.1,Myoviridae
NC_031935.1,Myoviridae
NC_031262.1,Siphoviridae
NC_031065.1,Myoviridae
NC_031016.1,Siphoviridae
NC_031256.1,Siphoviridae
NC_031277.1,Siphoviridae
NC_031008.1,Rountreeviridae
NC_031281.1,Siphoviridae
NC_031243.1,Siphoviridae
NC_041882.1,Siphoviridae
NC_042055.1,Siphoviridae
NC_031266.1,Siphoviridae
NC_041883.1,Siphoviridae
NC_031226.1,Siphoviridae
NC_031265.1,Siphoviridae
NC_031233.1,Siphoviridae
NC_031267.1,Siphoviridae
NC_031061.1,Siphoviridae
NC_031237.1,Siphoviridae
NC_031255.2,Siphoviridae
NC_031251.1,Siphoviridae
NC_031249.1,Siphoviridae
NC_031269.1,Siphoviridae
NC_031263.1,Siphoviridae
NC_031261.1,Siphoviridae
NC_031026.1,Drexlerviridae
NC_031034.1,Herelleviridae
NC_031114.1,Autographiviridae
NC_031101.1,Siphoviridae
NC_031030.2,Myoviridae
NC_054929.1,Myoviridae
NC_047858.1,Autographiviridae
NC_031934.1,Myoviridae
NC_031928.1,Myoviridae
NC_030943.1,Siphoviridae
NC_030930.1,Siphoviridae
NC_030942.1,Siphoviridae
NC_030695.1,Siphoviridae
NC_030912.1,Siphoviridae
NC_030917.1,Siphoviridae
NC_030694.1,Siphoviridae
NC_030698.1,Siphoviridae
NC_030921.1,Siphoviridae
NC_030913.1,Siphoviridae
NC_031076.1,Siphoviridae
NC_031108.1,Siphoviridae
NC_048636.1,Siphoviridae
NC_031050.1,Drexlerviridae
NC_031024.1,Herelleviridae
NC_031087.1,Myoviridae
NC_031115.1,Autographiviridae
NC_031020.1,Myoviridae
NC_031098.1,Siphoviridae
NC_047766.1,Autographiviridae
NC_031062.2,Schitoviridae
NC_031025.1,Autographiviridae
NC_049920.1,Podoviridae
NC_049921.1,Podoviridae
NC_031925.1,Siphoviridae
NC_031939.1,Myoviridae
NC_031071.1,Siphoviridae
NC_031009.1,Siphoviridae
NC_031075.1,Siphoviridae
NC_031002.1,Siphoviridae
NC_031044.1,Siphoviridae
NC_031085.1,Myoviridae
NC_030953.1,Myoviridae
NC_031011.1,Myoviridae
NC_031090.1,Myoviridae
NC_031048.1,Myoviridae
NC_031077.1,Podoviridae
NC_031021.1,Siphoviridae
NC_048642.1,Myoviridae
NC_048643.1,Myoviridae
NC_048641.1,Siphoviridae
NC_031055.1,Siphoviridae
NC_048640.1,Siphoviridae
NC_047767.1,Herelleviridae
NC_049810.1,Siphoviridae
NC_049811.1,Siphoviridae
NC_031013.1,Siphoviridae
NC_031040.1,Siphoviridae
NC_031017.1,Siphoviridae
NC_031064.1,Siphoviridae
NC_048667.1,Siphoviridae
NC_031059.1,Siphoviridae
NC_031124.1,Siphoviridae
NC_031078.1,Siphoviridae
NC_031067.1,Siphoviridae
NC_031041.1,Siphoviridae
NC_031111.1,Siphoviridae
NC_031068.2,Autographiviridae
NC_031924.1,Siphoviridae
NC_031082.1,Myoviridae
NC_054681.1,Siphoviridae
NC_031012.1,Herelleviridae
NC_031054.1,Herelleviridae
NC_031032.1,Salasmaviridae
NC_049373.1,Siphoviridae
NC_049376.1,Siphoviridae
NC_049375.1,Siphoviridae
NC_047928.1,Pleolipoviridae
NC_049383.1,Myoviridae
NC_048066.1,Myoviridae
NC_047771.1,Autographiviridae
NC_031081.1,Siphoviridae
NC_031113.1,Siphoviridae
NC_031903.1,Myoviridae
NC_055710.1,Myoviridae
NC_031906.1,Myoviridae
NC_031900.1,Myoviridae
NC_031922.1,Myoviridae
NC_031126.1,Myoviridae
NC_031127.1,Myoviridae
NC_042056.1,Myoviridae
NC_031120.1,Myoviridae
NC_031072.1,Siphoviridae
NC_031118.1,Siphoviridae
NC_031029.1,Siphoviridae
NC_031122.1,Siphoviridae
NC_031099.1,Siphoviridae
NC_031060.1,Siphoviridae
NC_031004.1,Siphoviridae
NC_031031.1,Siphoviridae
NC_041886.1,Siphoviridae
NC_031052.1,Siphoviridae
NC_031097.1,Siphoviridae
NC_030884.1,Rudiviridae
NC_047772.1,Autographiviridae
NC_047773.1,Autographiviridae
NC_047774.1,Autographiviridae
NC_047775.1,Myoviridae
NC_054772.1,Siphoviridae
NC_041888.1,Siphoviridae
NC_051672.1,Siphoviridae
NC_047857.1,Autographiviridae
NC_041890.1,Siphoviridae
NC_041891.1,Siphoviridae
NC_041892.1,Siphoviridae
NC_041893.1,Siphoviridae
NC_041894.1,Siphoviridae
NC_041895.1,Siphoviridae
NC_054986.1,Siphoviridae
NC_054803.1,Siphoviridae
NC_054794.1,Siphoviridae
NC_047777.1,Autographiviridae
NC_054988.1,Siphoviridae
NC_048648.1,Siphoviridae
NC_049378.1,Ackermannviridae
NC_051719.1,Siphoviridae
NC_047779.1,Autographiviridae
NC_047780.1,Autographiviridae
NC_047781.1,Autographiviridae
NC_047782.1,Autographiviridae
NC_048656.1,Myoviridae
NC_049959.1,Salasmaviridae
NC_047783.1,Autographiviridae
NC_047784.1,Drexlerviridae
NC_041900.1,Myoviridae
NC_047875.1,Podoviridae
NC_054785.1,Siphoviridae
NC_051713.1,Siphoviridae
NC_047785.1,Drexlerviridae
NC_054942.1,Myoviridae
NC_048651.1,Siphoviridae
NC_047786.1,Siphoviridae
NC_051654.1,Siphoviridae
NC_055024.1,Siphoviridae
NC_041902.1,Myoviridae
NC_055715.1,Myoviridae
NC_047787.1,Autographiviridae
NC_047788.1,Rountreeviridae
NC_012638.1,Myoviridae
NC_047789.1,Autographiviridae
NC_047790.1,Myoviridae
NC_054796.1,Siphoviridae
NC_047792.1,Siphoviridae
NC_047793.1,Siphoviridae
NC_047794.1,Siphoviridae
NC_047795.1,Siphoviridae
NC_055042.1,Siphoviridae
NC_007291.1,Drexlerviridae
NC_005833.1,Drexlerviridae
NC_047796.1,Herelleviridae
NC_053515.1,Siphoviridae
NC_054799.1,Siphoviridae
NC_048737.1,Siphoviridae
NC_054935.2,Myoviridae
NC_047804.1,Autographiviridae
NC_051638.1,Siphoviridae
NC_048652.1,Herelleviridae
NC_047806.1,Autographiviridae
NC_047808.1,Autographiviridae
NC_047809.1,Autographiviridae
NC_047810.1,Drexlerviridae
NC_047811.1,Autographiviridae
NC_047812.1,Drexlerviridae
NC_042346.1,Podoviridae
NC_048644.1,Siphoviridae
NC_033775.1,Marseilleviridae
NC_047813.1,Rountreeviridae
NC_048655.1,Siphoviridae
NC_047814.1,Rountreeviridae
NC_047980.1,Autographiviridae
NC_047816.1,Autographiviridae
NC_047817.1,Myoviridae
NC_047818.1,Myoviridae
NC_047952.1,Autographiviridae
NC_041922.1,Myoviridae
NC_041924.1,Myoviridae
NC_049854.1,Siphoviridae
NC_049855.1,Siphoviridae
NC_049381.1,Siphoviridae
NC_055036.1,Siphoviridae
NC_048657.1,Siphoviridae
NC_048658.1,Siphoviridae
NC_041926.1,Myoviridae
NC_047825.1,Drexlerviridae
NC_054645.1,Siphoviridae
NC_047943.1,Pleolipoviridae
NC_041936.1,Myoviridae
NC_041937.1,Myoviridae
NC_047826.1,Autographiviridae
NC_047827.1,Autographiviridae
NC_041966.1,Myoviridae
NC_049962.1,Salasmaviridae
NC_049918.1,Podoviridae
NC_047828.1,Drexlerviridae
NC_055720.1,Myoviridae
NC_055719.1,Myoviridae
NC_054811.1,Siphoviridae
NC_054759.1,Siphoviridae
NC_048055.1,Autographiviridae
NC_047829.1,Autographiviridae
NC_042140.1,Herelleviridae
NC_047968.1,Autographiviridae
NC_047969.1,Autographiviridae
NC_047970.1,Autographiviridae
NC_047971.1,Autographiviridae
NC_041990.1,Myoviridae
NC_047830.1,Chaseviridae
NC_041995.1,Drexlerviridae
NC_041996.1,Myoviridae
NC_055728.1,Myoviridae
NC_050154.1,Myoviridae
NC_047833.1,Myoviridae
NC_041998.1,Myoviridae
NC_049926.1,Siphoviridae
NC_053508.1,Siphoviridae
NC_051732.1,Siphoviridae
NC_053507.1,Siphoviridae
NC_042139.2,Siphoviridae
NC_051734.1,Siphoviridae
NC_051598.1,Siphoviridae
NC_053505.1,Siphoviridae
NC_049965.1,Salasmaviridae
NC_049963.1,Salasmaviridae
NC_049964.1,Salasmaviridae
NC_051711.1,Siphoviridae
NC_042008.1,Siphoviridae
NC_042009.1,Siphoviridae
NC_042010.1,Siphoviridae
NC_042011.1,Siphoviridae
NC_042012.1,Siphoviridae
NC_047838.1,Myoviridae
NC_055020.1,Siphoviridae
NC_048670.1,Siphoviridae
NC_047841.1,Drexlerviridae
NC_052988.1,Siphoviridae
NC_047842.1,Autographiviridae
NC_047843.1,Autographiviridae
NC_047844.1,Autographiviridae
NC_054812.1,Siphoviridae
NC_054793.1,Siphoviridae
NC_051737.1,Siphoviridae
NC_054791.1,Siphoviridae
NC_042075.1,Myoviridae
NC_042076.1,Myoviridae
NC_042077.1,Myoviridae
NC_042078.1,Myoviridae
NC_047847.1,Drexlerviridae
NC_047998.1,Drexlerviridae
NC_047848.1,Drexlerviridae
NC_042017.1,Myoviridae
NC_042039.1,Myoviridae
NC_054941.1,Myoviridae
NC_054992.1,Siphoviridae
NC_054993.1,Siphoviridae
NC_054996.1,Siphoviridae
NC_054997.1,Siphoviridae
NC_054998.1,Siphoviridae
NC_055727.1,Myoviridae
NC_054909.1,Myoviridae
NC_054911.1,Myoviridae
NC_054936.1,Myoviridae
NC_048132.1,Drexlerviridae
NC_049416.1,Siphoviridae
NC_047849.1,Autographiviridae
NC_047850.1,Drexlerviridae
NC_049417.1,Siphoviridae
NC_049418.1,Siphoviridae
NC_049419.1,Siphoviridae
NC_049420.1,Siphoviridae
NC_049421.1,Siphoviridae
NC_049422.1,Siphoviridae
NC_049423.1,Siphoviridae
NC_049424.1,Siphoviridae
NC_047851.1,Siphoviridae
NC_051653.1,Siphoviridae
NC_054714.1,Myoviridae
NC_051704.1,Siphoviridae
NC_051717.1,Siphoviridae
NC_055045.1,Siphoviridae
NC_054983.1,Siphoviridae
NC_047861.1,Myoviridae
NC_049397.1,Siphoviridae
NC_049398.1,Siphoviridae
NC_049399.1,Siphoviridae
NC_049400.1,Siphoviridae
NC_049401.1,Siphoviridae
NC_049403.1,Siphoviridae
NC_049404.1,Siphoviridae
NC_049405.1,Siphoviridae
NC_049406.1,Siphoviridae
NC_049407.1,Siphoviridae
NC_049408.1,Siphoviridae
NC_049409.1,Siphoviridae
NC_049410.1,Siphoviridae
NC_049411.1,Siphoviridae
NC_049412.1,Siphoviridae
NC_049413.1,Siphoviridae
NC_049414.1,Siphoviridae
NC_049415.1,Siphoviridae
NC_042079.1,Myoviridae
NC_042080.1,Myoviridae
NC_048625.1,Siphoviridae
NC_054664.1,Siphoviridae
NC_054668.1,Siphoviridae
NC_054663.1,Siphoviridae
NC_054665.1,Siphoviridae
NC_047862.1,Podoviridae
NC_042041.1,Myoviridae
NC_048676.1,Myoviridae
NC_042081.1,Myoviridae
NC_042042.1,Siphoviridae
NC_042044.1,Myoviridae
NC_048680.1,Siphoviridae
NC_047886.1,Autographiviridae
NC_054805.1,Siphoviridae
NC_051736.1,Siphoviridae
NC_054795.1,Siphoviridae
NC_054804.1,Siphoviridae
NC_051722.1,Siphoviridae
NC_051696.1,Siphoviridae
NC_048071.1,Autographiviridae
NC_047889.1,Autographiviridae
NC_042084.1,Siphoviridae
NC_047891.1,Siphoviridae
NC_054452.1,Siphoviridae
NC_054778.1,Siphoviridae
NC_054782.1,Siphoviridae
NC_054449.1,Siphoviridae
NC_047893.1,Drexlerviridae
NC_047983.1,Myoviridae
NC_048683.1,Siphoviridae
NC_042091.1,Siphoviridae
NC_042116.1,Myoviridae
NC_047934.1,Autographiviridae
NC_047937.1,Autographiviridae
NC_055724.1,Myoviridae
NC_055723.1,Myoviridae
NC_048105.1,Autographiviridae
NC_044940.1,Myoviridae
NC_047895.1,Autographiviridae
NC_048106.1,Myoviridae
NC_054677.1,Siphoviridae
NC_047897.1,Siphoviridae
NC_047898.1,Drexlerviridae
NC_047899.1,Autographiviridae
NC_048682.1,Myoviridae
NC_049425.1,Siphoviridae
NC_049426.1,Siphoviridae
NC_054974.1,Siphoviridae
NC_047904.1,Siphoviridae
NC_047905.1,Siphoviridae
NC_054662.1,Siphoviridae
NC_047906.1,Siphoviridae
NC_042096.1,Myoviridae
NC_042097.1,Myoviridae
NC_054930.1,Myoviridae
NC_054931.1,Myoviridae
NC_047907.1,Drexlerviridae
NC_055049.1,Siphoviridae
NC_048681.1,Siphoviridae
NC_055047.1,Siphoviridae
NC_055046.1,Siphoviridae
NC_055048.1,Siphoviridae
NC_055737.1,Myoviridae
NC_055038.1,Siphoviridae
NC_047908.1,Autographiviridae
NC_048694.1,Myoviridae
NC_047909.1,Myoviridae
NC_047910.1,Myoviridae
NC_047911.1,Myoviridae
NC_047912.1,Siphoviridae
NC_047913.1,Myoviridae
NC_047914.1,Myoviridae
NC_047915.1,Myoviridae
NC_047916.1,Siphoviridae
NC_054984.1,Siphoviridae
NC_048692.1,Siphoviridae
NC_048693.1,Siphoviridae
NC_048689.1,Siphoviridae
NC_048690.1,Siphoviridae
NC_048691.1,Siphoviridae
NC_047919.1,Rountreeviridae
NC_054792.1,Siphoviridae
NC_055707.1,Siphoviridae
NC_054788.1,Siphoviridae
NC_049432.1,Myoviridae
NC_047920.1,Autographiviridae
NC_054899.1,Myoviridae
NC_049434.1,Siphoviridae
NC_051693.1,Siphoviridae
NC_051725.1,Siphoviridae
NC_047922.1,Autographiviridae
NC_042103.1,Podoviridae
NC_054914.1,Myoviridae
NC_047923.1,Autographiviridae
NC_052987.1,Siphoviridae
NC_042106.1,Siphoviridae
NC_047924.1,Herelleviridae
NC_047925.1,Siphoviridae
NC_047927.1,Autographiviridae
NC_042107.1,Podoviridae
NC_047933.1,Autographiviridae
NC_054916.1,Myoviridae
NC_051702.1,Siphoviridae
NC_055721.1,Myoviridae
NC_048701.1,Siphoviridae
NC_047942.1,Autographiviridae
NC_047944.1,Autographiviridae
NC_049843.1,Drexlerviridae
NC_048699.1,Myoviridae
NC_048700.1,Schitoviridae
NC_055761.1,Myoviridae
NC_049919.1,Podoviridae
NC_042123.1,Siphoviridae
NC_054671.1,Siphoviridae
NC_055739.1,Myoviridae
NC_048159.1,Rountreeviridae
NC_042025.1,Siphoviridae
NC_047958.1,Podoviridae
NC_048160.1,Pleolipoviridae
NC_054773.1,Siphoviridae
NC_047948.1,Herelleviridae
NC_051634.1,Siphoviridae
NC_054774.1,Siphoviridae
NC_054637.1,Siphoviridae
NC_054809.1,Siphoviridae
NC_051695.1,Siphoviridae
NC_047947.1,Drexlerviridae
NC_048103.1,Autographiviridae
NC_047953.1,Autographiviridae
NC_051647.1,Siphoviridae
NC_051682.1,Siphoviridae
NC_048705.1,Siphoviridae
NC_055743.1,Myoviridae
NC_047959.1,Drexlerviridae
NC_055740.1,Myoviridae
NC_055741.1,Myoviridae
NC_054904.1,Myoviridae
NC_055742.1,Myoviridae
NC_055744.1,Myoviridae
NC_047996.1,Drexlerviridae
NC_047874.1,Autographiviridae
NC_051740.1,Siphoviridae
NC_049511.1,Myoviridae
NC_049510.1,Schitoviridae
NC_050153.1,Myoviridae
NC_054680.1,Siphoviridae
NC_055745.1,Siphoviridae
NC_047972.1,Siphoviridae
NC_047974.1,Siphoviridae
NC_051636.1,Siphoviridae
NC_051681.1,Siphoviridae
NC_047976.1,Siphoviridae
NC_054781.1,Siphoviridae
NC_054925.1,Myoviridae
NC_048161.1,Autographiviridae
NC_047994.1,Myoviridae
NC_054656.1,Siphoviridae
NC_047987.1,Siphoviridae
NC_047988.1,Siphoviridae
NC_047993.1,Siphoviridae
NC_047989.1,Siphoviridae
NC_050145.1,Myoviridae
NC_054923.1,Myoviridae
NC_047985.1,Drexlerviridae
NC_054639.1,Siphoviridae
NC_055748.1,Myoviridae
NC_055749.1,Myoviridae
NC_048717.1,Siphoviridae
NC_048718.1,Siphoviridae
NC_055028.1,Siphoviridae
NC_048715.1,Siphoviridae
NC_048716.1,Siphoviridae
NC_054985.1,Siphoviridae
NC_048714.1,Siphoviridae
NC_055757.1,Myoviridae
NC_054787.1,Siphoviridae
NC_048018.1,Siphoviridae
NC_055754.1,Siphoviridae
NC_048019.1,Siphoviridae
NC_051694.1,Siphoviridae
NC_051706.1,Siphoviridae
NC_055751.1,Siphoviridae
NC_055752.1,Siphoviridae
NC_042067.1,Myoviridae
NC_047823.1,Drexlerviridae
NC_048014.1,Autographiviridae
NC_048049.1,Myoviridae
NC_048004.1,Autographiviridae
NC_048710.1,Siphoviridae
NC_048711.1,Siphoviridae
NC_048024.1,Drexlerviridae
NC_048713.1,Siphoviridae
NC_049438.1,Myoviridae
NC_048025.1,Autographiviridae
NC_048023.1,Autographiviridae
NC_055031.1,Siphoviridae
NC_049951.1,Siphoviridae
NC_048129.1,Autographiviridae
NC_048131.1,Autographiviridae
NC_048130.1,Autographiviridae
NC_051665.1,Siphoviridae
NC_048197.1,Siphoviridae
NC_053510.1,Siphoviridae
NC_048721.1,Siphoviridae
NC_048722.1,Siphoviridae
NC_048020.1,Siphoviridae
NC_051664.1,Siphoviridae
NC_051675.1,Siphoviridae
NC_051680.1,Siphoviridae
NC_048724.1,Siphoviridae
NC_048723.1,Siphoviridae
NC_048126.1,Drexlerviridae
NC_054455.1,Siphoviridae
NC_054450.1,Siphoviridae
NC_055765.1,Siphoviridae
NC_051652.1,Siphoviridae
NC_051663.1,Siphoviridae
NC_051669.1,Siphoviridae
NC_051703.1,Siphoviridae
NC_051710.1,Siphoviridae
NC_054661.1,Siphoviridae
NC_048070.1,Siphoviridae
NC_048069.1,Siphoviridae
NC_054798.1,Siphoviridae
NC_051661.1,Siphoviridae
NC_048730.1,Siphoviridae
NC_048063.1,Autographiviridae
NC_049441.1,Myoviridae
NC_048044.1,Drexlerviridae
NC_048043.1,Drexlerviridae
NC_048042.1,Drexlerviridae
NC_053237.1,Siphoviridae
NC_048040.1,Siphoviridae
NC_055762.1,Siphoviridae
NC_048039.1,Siphoviridae
NC_051676.1,Siphoviridae
NC_051639.1,Siphoviridae
NC_051593.1,Siphoviridae
NC_051691.1,Siphoviridae
NC_054670.1,Siphoviridae
NC_054644.1,Siphoviridae
NC_054999.1,Siphoviridae
NC_055003.1,Siphoviridae
NC_055005.1,Siphoviridae
NC_055000.1,Siphoviridae
NC_055001.1,Siphoviridae
NC_055002.1,Siphoviridae
NC_055004.1,Siphoviridae
NC_048744.1,Myoviridae
NC_049966.1,Salasmaviridae
NC_048082.1,Autographiviridae
NC_048732.1,Siphoviridae
NC_048084.1,Herelleviridae
NC_048085.1,Herelleviridae
NC_048083.1,Siphoviridae
NC_054439.1,Siphoviridae
NC_054928.1,Myoviridae
NC_051633.1,Siphoviridae
NC_048064.1,Autographiviridae
NC_048065.1,Drexlerviridae
NC_055768.1,Myoviridae
NC_051683.1,Siphoviridae
NC_048072.1,Siphoviridae
NC_048087.1,Herelleviridae
NC_048727.1,Siphoviridae
NC_054944.1,Myoviridae
NC_048108.1,Autographiviridae
NC_049429.1,Myoviridae
NC_055734.1,Myoviridae
NC_054651.1,Siphoviridae
NC_048079.1,Autographiviridae
NC_048078.1,Autographiviridae
NC_048162.1,Drexlerviridae
NC_054643.1,Siphoviridae
NC_053000.1,Siphoviridae
NC_054640.1,Siphoviridae
NC_048204.1,Drexlerviridae
NC_048206.1,Drexlerviridae
NC_054464.1,Myoviridae
NC_048091.1,Siphoviridae
NC_048092.1,Siphoviridae
NC_048093.1,Siphoviridae
NC_048094.1,Siphoviridae
NC_048095.1,Siphoviridae
NC_048096.1,Siphoviridae
NC_048097.1,Siphoviridae
NC_051678.1,Siphoviridae
NC_055780.1,Myoviridae
NC_054642.1,Siphoviridae
NC_055781.1,Myoviridae
NC_048168.1,Autographiviridae
NC_048135.1,Autographiviridae
NC_048741.1,Myoviridae
NC_048109.1,Myoviridae
NC_053239.1,Siphoviridae
NC_053238.1,Siphoviridae
NC_053234.1,Siphoviridae
NC_055777.1,Siphoviridae
NC_048107.1,Rountreeviridae
NC_051657.1,Siphoviridae
NC_051718.1,Siphoviridae
NC_048102.1,Myoviridae
NC_048112.1,Podoviridae
NC_054808.1,Siphoviridae
NC_048113.1,Siphoviridae
NC_048114.1,Autographiviridae
NC_051720.1,Siphoviridae
NC_055019.1,Siphoviridae
NC_054980.1,Siphoviridae
NC_055021.1,Siphoviridae
NC_055022.1,Siphoviridae
NC_055023.1,Siphoviridae
NC_048088.1,Drexlerviridae
NC_047960.1,Drexlerviridae
NC_047820.1,Drexlerviridae
NC_048202.1,Drexlerviridae
NC_047938.1,Drexlerviridae
NC_054953.1,Myoviridae
NC_048626.1,Myoviridae
NC_048136.1,Autographiviridae
NC_048140.1,Siphoviridae
NC_048141.1,Siphoviridae
NC_054814.1,Siphoviridae
NC_054761.1,Siphoviridae
NC_055782.1,Myoviridae
NC_054652.1,Siphoviridae
NC_054979.1,Siphoviridae
NC_054813.1,Siphoviridae
NC_055783.1,Myoviridae
NC_055785.1,Siphoviridae
NC_051699.1,Siphoviridae
NC_048153.1,Siphoviridae
NC_055786.1,Siphoviridae
NC_049967.1,Salasmaviridae
NC_049968.1,Salasmaviridae
NC_049969.1,Salasmaviridae
NC_054991.1,Siphoviridae
NC_049446.1,Siphoviridae
NC_048143.1,Drexlerviridae
NC_054918.1,Myoviridae
NC_054917.1,Myoviridae
NC_054919.1,Myoviridae
NC_048170.1,Myoviridae
NC_055787.1,Siphoviridae
NC_054780.1,Siphoviridae
NC_048208.1,Drexlerviridae
NC_048750.1,Siphoviridae
NC_048146.1,Siphoviridae
NC_054926.1,Myoviridae
NC_054915.1,Myoviridae
NC_054922.1,Myoviridae
NC_054920.1,Myoviridae
NC_049822.1,Drexlerviridae
NC_048745.1,Myoviridae
NC_055039.1,Siphoviridae
NC_048192.1,Siphoviridae
NC_049454.1,Myoviridae
NC_049453.1,Myoviridae
NC_049452.1,Myoviridae
NC_049451.1,Myoviridae
NC_049450.1,Myoviridae
NC_049448.1,Myoviridae
NC_049449.1,Myoviridae
NC_054660.1,Siphoviridae
NC_048154.1,Siphoviridae
NC_048155.1,Siphoviridae
NC_055792.1,Siphoviridae
NC_051625.1,Siphoviridae
NC_051731.1,Siphoviridae
NC_054802.1,Siphoviridae
NC_054786.1,Siphoviridae
NC_054775.1,Siphoviridae
NC_055790.1,Siphoviridae
NC_051714.1,Siphoviridae
NC_055791.1,Siphoviridae
NC_048163.1,Autographiviridae
NC_048164.1,Autographiviridae
NC_049840.1,Drexlerviridae
NC_048169.1,Siphoviridae
NC_048165.1,Siphoviridae
NC_051656.1,Siphoviridae
NC_054451.1,Siphoviridae
NC_054784.1,Siphoviridae
NC_054770.1,Siphoviridae
NC_054666.1,Siphoviridae
NC_048174.1,Autographiviridae
NC_048171.1,Autographiviridae
NC_048172.1,Autographiviridae
NC_049340.1,Myoviridae
NC_048758.1,Podoviridae
NC_054982.1,Siphoviridae
NC_048756.1,Siphoviridae
NC_048180.1,Autographiviridae
NC_048179.1,Myoviridae
NC_048175.1,Autographiviridae
NC_048176.1,Siphoviridae
NC_048177.1,Autographiviridae
NC_054973.1,Siphoviridae
NC_048178.1,Podoviridae
NC_054647.1,Siphoviridae
NC_048662.1,Myoviridae
NC_048663.1,Myoviridae
NC_055793.1,Myoviridae
NC_048181.1,Siphoviridae
NC_048762.1,Siphoviridae
NC_054650.1,Siphoviridae
NC_053174.1,Siphoviridae
NC_054801.1,Siphoviridae
NC_048185.1,Siphoviridae
NC_055795.1,Siphoviridae
NC_051735.1,Siphoviridae
NC_054893.1,Drexlerviridae
NC_048763.1,Myoviridae
NC_048764.1,Myoviridae
NC_051733.1,Siphoviridae
NC_049457.1,Myoviridae
NC_049813.1,Drexlerviridae
NC_054910.1,Myoviridae
NC_049846.1,Drexlerviridae
NC_049847.1,Drexlerviridae
NC_049841.1,Drexlerviridae
NC_049839.1,Drexlerviridae
NC_048765.1,Ackermannviridae
NC_051700.1,Siphoviridae
NC_054895.1,Drexlerviridae
NC_048798.1,Myoviridae
NC_055044.1,Siphoviridae
NC_054976.1,Siphoviridae
NC_055798.1,Siphoviridae
NC_055797.1,Siphoviridae
NC_055799.1,Siphoviridae
NC_055796.1,Siphoviridae
NC_048793.1,Siphoviridae
NC_055810.1,Siphoviridae
NC_048791.1,Siphoviridae
NC_048787.1,Siphoviridae
NC_048790.1,Siphoviridae
NC_048789.1,Siphoviridae
NC_054453.1,Siphoviridae
NC_048788.1,Siphoviridae
NC_055809.1,Siphoviridae
NC_054894.1,Drexlerviridae
NC_048799.1,Chaseviridae
NC_049917.1,Podoviridae
NC_050148.1,Myoviridae
NC_055811.1,Siphoviridae
NC_054760.1,Siphoviridae
NC_054655.1,Siphoviridae
NC_054939.1,Myoviridae
NC_049814.1,Drexlerviridae
NC_054806.1,Siphoviridae
NC_055802.1,Rountreeviridae
NC_055805.1,Siphoviridae
NC_053240.1,Siphoviridae
NC_051679.1,Siphoviridae
NC_048782.1,Siphoviridae
NC_048784.1,Siphoviridae
NC_048780.1,Siphoviridae
NC_055804.1,Siphoviridae
NC_055803.1,Siphoviridae
NC_054727.1,Myoviridae
